message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.489076759";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.488747742";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.478583232";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.473252309";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.472715519";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.463139534";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.457241414";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.456740360";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.446623678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.441654502";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.441125937";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.431115271";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.425467643";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.425091028";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.414597692";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.409398942";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.408942149";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.399096978";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.393386665";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.393051046";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.382526592";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.376992904";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.376631618";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.366915265";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.361522887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.361155359";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.350367831";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.345560102";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.344979280";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.334800113";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.329079311";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.329079411";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.319212841";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.313482149";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.313482760";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.302652503";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.297014362";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.297030041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.287040784";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.281568240";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.280563646";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.270514559";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.265085615";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.265085294";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.255013776";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.249613254";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.249184253";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.238528126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.233078954";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.233079225";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.222927638";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.217314224";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.217216503";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.206384482";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.200883475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.200642090";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.190799844";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.185450636";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.185030531";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.174253071";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.169528956";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.169013395";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.158663293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.153508875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.152989677";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.143095336";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.137089858";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.137042631";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.126534898";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.121587101";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.121501793";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.111009198";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.105094628";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.104958387";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.094416811";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.089599315";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.088560589";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.078873770";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.073102955";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.073104077";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.062275772";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.057532613";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.056627784";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.046785007";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.041076287";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.041076568";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.030237413";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.025302089";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.025302310";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976030.014758069";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976030.008808124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976030.008808074";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.998268618";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.993260443";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.993226681";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.982777924";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.976866335";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.976781909";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.967183699";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.961436322";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.961253595";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.950629786";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.945042995";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.944719639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.934996699";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.929622199";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.929148106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.918410066";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.913081802";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.913081621";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.902855535";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.897298067";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.897269324";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.886346855";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.880880937";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.880838508";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.870723036";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.865450393";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.865330973";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.855180766";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.849001634";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.848720175";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.838531478";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.833522882";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.833086488";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.822971105";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.817419909";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.817053334";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.806390473";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.801486921";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.800963977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.790827676";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.784942184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.784522321";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.774297917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.769542989";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.769036696";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.758860151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.753173516";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.753056971";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.742363443";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.737540810";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.736681567";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.726927029";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.721070481";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.721070782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.710438707";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.705488178";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.705332902";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.694945558";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.688974199";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.688781324";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.678427251";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.673506376";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.673346472";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.662952165";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.657070922";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.656905617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.646476406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.641484882";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.640622894";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.631004617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.625090453";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.625090082";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.614518028";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.608608823";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.608628209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.598878379";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.593198687";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.593056465";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.582247996";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.577658181";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.577509958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.566634595";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.561182793";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.560965483";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.551016477";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.545561789";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.545051108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.534527753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.529083104";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.529083245";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.518956401";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.513245571";"./src/turtle.cpp:update:260"
